item_id,order_id,product_id,qty,promotion_id,cost
5072,447,5,9,NULL,180
5073,447,10,10,NULL,190
5074,447,12,9,NULL,153
5075,447,16,6,NULL,78
5076,447,5,10,NULL,120
5077,447,19,10,NULL,70
5078,447,2,10,NULL,170
5079,447,4,5,NULL,90
5080,447,8,7,NULL,49
5081,447,18,9,NULL,99
5082,447,3,1,NULL,18
5083,447,8,1,NULL,9
5084,447,18,1,NULL,16
5085,447,6,4,NULL,80
5086,447,2,4,NULL,48
5087,447,20,5,NULL,65
5088,447,17,9,NULL,99
5089,447,10,7,NULL,42
5090,447,5,6,NULL,54
5091,447,11,6,NULL,66
5092,447,7,9,NULL,180
5093,447,3,8,NULL,72
5094,447,8,3,NULL,15
5095,447,3,6,NULL,90
5096,447,16,10,NULL,50
5097,447,1,2,NULL,34
5098,447,11,8,NULL,40
5099,447,20,2,NULL,20
5100,447,7,9,NULL,135
5101,447,2,5,NULL,25
5102,447,10,9,NULL,81
5103,447,13,6,NULL,114
5104,447,7,3,NULL,27
5105,447,17,4,NULL,36
5106,447,8,3,NULL,33
5107,447,10,8,NULL,120
5108,447,18,9,NULL,180
5109,447,4,5,NULL,75
5110,447,14,1,NULL,12
5111,447,7,5,NULL,70
5112,447,11,5,NULL,60
5113,447,12,2,NULL,26
5114,447,6,6,NULL,48
5115,447,19,7,NULL,49
5116,447,10,1,NULL,13
5117,447,4,9,NULL,162
5118,447,2,10,NULL,100
5119,447,13,7,NULL,35
5120,447,3,1,NULL,18
5121,447,4,2,NULL,24
5122,447,4,2,NULL,12
5123,447,20,6,NULL,102
5124,447,14,3,NULL,60
5125,447,8,8,NULL,160
5126,447,15,7,NULL,56
5127,447,19,10,NULL,200
5128,447,13,2,NULL,20
5129,447,3,6,NULL,66
5130,447,19,7,NULL,105
5131,447,17,6,NULL,36
5132,447,20,3,NULL,48
5133,447,5,8,NULL,64
5134,447,3,6,NULL,54
5135,447,19,1,NULL,13
5136,447,14,6,NULL,114
5137,447,19,1,NULL,14
5138,447,12,2,NULL,26
5139,447,13,7,NULL,105
5140,447,17,5,NULL,70
5141,447,18,8,NULL,104
5142,447,7,9,NULL,63
5143,447,8,5,NULL,60
5144,447,11,4,NULL,48
5145,447,16,3,NULL,57
5146,447,15,6,NULL,54
5147,447,18,8,NULL,136
5148,447,12,10,NULL,180
5149,447,12,1,NULL,8
5150,447,8,8,NULL,104
5151,447,17,7,NULL,91
5152,447,3,8,NULL,128
5153,447,3,6,NULL,72
5154,447,18,9,NULL,171
5155,447,19,5,NULL,40
5156,447,6,6,NULL,48
5157,447,17,1,NULL,10
5158,447,8,8,NULL,40
5159,447,2,9,NULL,135
5160,447,11,9,NULL,135
5161,447,19,8,NULL,128
5162,447,11,10,NULL,80
5163,447,1,10,NULL,190
5164,447,3,7,NULL,133
5165,447,20,1,NULL,17
5166,447,18,10,NULL,60
5167,447,17,4,NULL,68
5168,447,7,8,NULL,112
5169,447,11,5,NULL,70
5170,447,5,3,NULL,21
5171,447,13,4,NULL,72
5172,447,19,7,NULL,49
5173,447,18,7,NULL,119
5174,447,10,6,NULL,30
5175,447,11,8,NULL,136
5176,447,8,9,NULL,63
5177,447,1,1,NULL,17
5178,447,12,3,NULL,21
5179,447,10,10,NULL,70
5180,447,16,7,NULL,63
5181,447,17,8,NULL,104
5182,447,3,6,NULL,36
5183,447,16,6,NULL,84
5184,447,7,1,NULL,8
5185,447,5,5,NULL,65
5186,447,9,6,NULL,102
5187,447,12,9,NULL,162
5188,447,6,4,NULL,32
5189,447,8,9,NULL,45
5190,447,12,1,NULL,13
5191,447,2,8,NULL,64
5192,447,7,4,NULL,60
5193,447,5,2,NULL,18
5194,447,19,1,NULL,7
5195,447,19,9,NULL,117
5196,447,19,5,NULL,100
5197,447,1,6,NULL,84
5198,447,11,3,NULL,33
5199,447,11,2,NULL,30
5200,447,2,9,NULL,54
5201,447,7,4,NULL,36
5202,447,18,9,NULL,108
5203,447,3,1,NULL,17
5204,447,9,1,NULL,17
5205,447,6,9,NULL,171
5206,447,16,4,NULL,60
5207,447,15,5,NULL,100
5208,447,6,7,NULL,63
5209,447,18,2,NULL,32
5210,447,15,8,NULL,144
5211,447,8,9,NULL,117
5212,447,1,8,NULL,80
5213,447,8,10,NULL,110
5214,447,17,9,NULL,99
5215,447,9,5,NULL,90
5216,447,7,1,NULL,9
5217,447,9,5,NULL,85
5218,447,6,4,NULL,20
5219,447,3,2,NULL,20
5220,447,9,10,NULL,170
5221,447,5,4,NULL,20
5222,447,3,9,NULL,72
5223,447,19,9,NULL,54
5224,447,5,6,NULL,66
5225,447,4,6,NULL,42
5226,447,5,6,NULL,96
5227,447,12,2,NULL,40
5228,447,20,6,NULL,120
5229,447,17,9,NULL,99
5230,447,18,2,NULL,32
5231,447,5,1,NULL,11
5232,447,17,10,NULL,120
5233,447,20,7,NULL,35
5234,447,15,7,NULL,77
5235,447,19,9,NULL,144
5236,447,11,3,NULL,39
5237,447,13,8,NULL,80
5238,447,15,6,NULL,84
5239,447,18,6,NULL,102
5240,447,6,1,NULL,11
5241,447,18,8,NULL,120
5242,447,13,10,NULL,110
5243,447,16,8,NULL,120
5244,447,7,8,NULL,72
5245,447,20,9,NULL,126
5246,447,1,6,NULL,114
5247,447,11,6,NULL,78
5248,447,17,2,NULL,28
5249,447,13,2,NULL,10
5250,447,11,7,NULL,77
5251,447,9,9,NULL,144
5252,447,9,8,NULL,160
5253,447,15,7,NULL,84
5254,447,3,6,NULL,96
5255,447,18,3,NULL,15
5256,447,9,2,NULL,14
5257,447,13,9,NULL,54
5258,447,7,4,NULL,76
5259,447,14,2,NULL,12
5260,447,10,6,NULL,30
5261,447,10,6,NULL,48
5262,447,17,4,NULL,36
5263,447,2,9,NULL,135
5264,447,19,2,NULL,36
5265,447,1,3,NULL,51
5266,447,10,10,NULL,110
5267,447,17,7,NULL,119
5268,447,10,8,NULL,56
5269,447,13,8,NULL,48
5270,447,12,2,NULL,32
5271,447,13,5,NULL,90
5272,447,16,8,NULL,104
5273,447,15,9,NULL,45
5274,447,17,10,NULL,110
5275,447,12,1,NULL,20
5276,447,15,10,NULL,130
5277,447,3,3,NULL,27
5278,447,18,5,NULL,55
5279,447,4,5,NULL,30
5280,447,14,8,NULL,56
5281,447,12,5,NULL,95
5282,447,16,5,NULL,40
5283,447,5,2,NULL,10
5284,447,2,2,NULL,20
5285,447,13,8,NULL,120
5286,447,20,3,NULL,33
5287,447,13,1,NULL,15
5288,447,11,2,NULL,14
5289,447,5,6,NULL,102
5290,447,9,4,NULL,24
5291,447,16,7,NULL,56
5292,447,2,3,NULL,27
5293,448,19,1,NULL,20
5294,449,6,10,NULL,130
5295,450,20,10,NULL,60
5296,451,4,8,NULL,72
5297,451,10,9,NULL,171
5298,451,17,10,NULL,200
5299,451,19,3,NULL,39
5300,451,12,8,NULL,48
5301,451,6,5,NULL,60
5302,451,6,6,NULL,90
5303,451,9,9,NULL,117
5304,452,8,3,NULL,54
5305,452,12,1,NULL,5
5306,452,10,3,NULL,60
5307,452,1,2,NULL,16
5308,452,11,2,NULL,36
5309,452,8,4,NULL,60
5310,452,6,3,NULL,18
5311,452,4,6,NULL,42
5312,453,18,6,NULL,90
5313,453,15,8,NULL,80
5314,453,20,1,NULL,9
5315,453,16,4,NULL,72
5316,453,15,4,NULL,44
5317,453,14,1,NULL,16
5318,454,20,10,NULL,140
5319,454,4,9,NULL,117
5320,454,18,3,NULL,48
5321,454,19,2,NULL,20
5322,454,11,7,NULL,70
5323,454,17,4,NULL,72
5324,454,5,2,NULL,28
5325,454,11,2,NULL,28
5326,454,9,6,NULL,54
5327,455,16,6,NULL,54
5328,455,4,3,NULL,39
5329,455,11,5,NULL,30
5330,455,1,2,NULL,22
5331,455,10,9,NULL,81
5332,455,15,3,NULL,42
5333,455,11,4,NULL,72
5334,455,10,2,NULL,34
5335,455,12,1,NULL,19
5336,455,6,2,NULL,38
5337,456,14,6,NULL,90
5338,456,17,10,NULL,100
5339,457,19,10,NULL,100
5340,458,2,1,NULL,12
5341,458,2,5,NULL,30
5342,458,4,2,NULL,38
5343,458,11,3,NULL,51
5344,458,17,9,NULL,54
5345,458,16,7,NULL,119
5346,459,5,7,NULL,49
5347,460,13,1,NULL,6
5348,461,14,8,NULL,136
5349,462,12,7,NULL,77
5350,463,19,9,NULL,117
5351,464,8,8,NULL,152
5352,465,13,9,NULL,171
5353,466,9,8,NULL,104
5354,467,11,9,NULL,81
5355,468,13,4,NULL,68
5356,469,20,1,NULL,20
5357,470,13,7,NULL,35
5358,471,16,2,NULL,28
5359,472,2,8,NULL,112
5360,473,9,9,NULL,72
5361,474,1,8,NULL,160
5362,475,1,7,NULL,126
5363,476,13,4,NULL,20
5364,476,10,7,NULL,112
5365,476,6,5,NULL,85
5366,476,1,9,NULL,171
5367,476,5,3,NULL,54
5368,476,7,5,NULL,65
5369,476,4,2,NULL,16
5370,476,19,2,NULL,20
5371,476,13,5,NULL,30
5372,476,18,2,NULL,16
5373,476,2,2,NULL,22
5374,476,6,10,NULL,80
5375,476,15,4,NULL,48
5376,476,17,8,NULL,96
5377,476,18,9,NULL,180
5378,476,14,1,NULL,17
5379,476,8,5,NULL,65
5380,476,12,3,NULL,36
5381,476,3,7,NULL,70
5382,476,17,7,NULL,63
5383,476,10,5,NULL,90
5384,476,12,7,NULL,77
5385,476,13,1,NULL,18
5386,476,20,3,NULL,36
5387,476,17,10,NULL,130
5388,477,10,7,NULL,105
5389,477,12,4,NULL,44
5390,477,12,6,NULL,96
5391,477,5,10,NULL,80
5392,477,7,6,NULL,60
5393,477,11,5,NULL,85
5394,477,17,6,NULL,36
5395,477,5,3,NULL,39
5396,477,10,6,NULL,96
5397,477,19,6,NULL,96
5398,477,20,5,NULL,65
5399,477,7,5,NULL,60
5400,477,18,2,NULL,26
5401,477,8,6,NULL,54
5402,477,5,5,NULL,55
5403,477,3,8,NULL,64
5404,477,18,7,NULL,63
5405,477,12,3,NULL,21
5406,477,12,6,NULL,90
5407,477,10,10,NULL,50
5408,477,3,4,NULL,60
5409,477,18,5,NULL,55
5410,477,16,10,NULL,110
5411,477,20,9,NULL,108
5412,477,17,5,NULL,40
5413,477,8,10,NULL,180
5414,477,17,7,NULL,42
5415,477,13,3,NULL,30
5416,477,20,4,NULL,68
5417,477,20,6,NULL,120
5418,477,8,10,NULL,160
5419,477,19,2,NULL,32
5420,477,9,2,NULL,18
5421,477,9,5,NULL,25
5422,477,13,1,NULL,16
5423,477,6,9,NULL,135
5424,477,2,2,NULL,32
5425,477,2,3,NULL,57
5426,477,20,6,NULL,42
5427,477,9,2,NULL,18
5428,477,18,10,NULL,200
5429,477,13,6,NULL,60
5430,477,3,9,NULL,108
5431,477,20,9,NULL,117
5432,477,19,7,NULL,119
5433,477,9,7,NULL,133
5434,477,10,6,NULL,30
5435,477,9,9,NULL,144
5436,477,18,2,NULL,32
5437,477,14,5,NULL,70
5438,477,11,9,NULL,108
5439,477,1,7,NULL,126
5440,477,11,3,NULL,45
5441,477,14,2,NULL,12
5442,477,13,5,NULL,60
5443,477,1,5,NULL,65
5444,477,7,7,NULL,63
5445,477,1,10,NULL,80
5446,477,7,6,NULL,108
5447,477,16,9,NULL,54
5448,477,15,7,NULL,56
5449,477,10,9,NULL,63
5450,477,6,3,NULL,60
5451,477,1,3,NULL,57
5452,477,9,1,NULL,15
5453,477,1,3,NULL,30
5454,477,3,3,NULL,57
5455,477,4,1,NULL,7
5456,477,12,10,NULL,110
5457,477,9,10,NULL,200
5458,477,5,5,NULL,90
5459,477,11,3,NULL,33
5460,477,15,3,NULL,24
5461,477,20,4,NULL,20
5462,477,17,1,NULL,11
5463,477,18,10,NULL,110
5464,477,9,8,NULL,144
5465,477,2,6,NULL,60
5466,477,15,3,NULL,60
5467,477,5,8,NULL,112
5468,477,1,1,NULL,18
5469,477,7,4,NULL,56
5470,477,15,10,NULL,100
5471,477,12,8,NULL,112
5472,477,2,4,NULL,72
5473,477,9,10,NULL,60
5474,477,2,1,NULL,20
5475,477,15,1,NULL,7
5476,477,12,9,NULL,72
5477,477,4,9,NULL,45
5478,477,7,10,NULL,150
5479,477,14,9,NULL,81
5480,477,4,2,NULL,28
5481,477,10,9,NULL,108
5482,477,7,1,NULL,13
5483,477,6,9,NULL,117
5484,477,18,3,NULL,36
5485,477,8,4,NULL,68
5486,477,12,6,NULL,90
5487,477,1,10,NULL,130
5488,477,8,5,NULL,85
5489,477,13,4,NULL,24
5490,477,13,10,NULL,180
5491,477,20,4,NULL,24
5492,477,15,5,NULL,95
5493,477,3,6,NULL,78
5494,477,5,6,NULL,48
5495,477,7,1,NULL,13
5496,477,4,3,NULL,15
5497,477,5,4,NULL,20
5498,477,11,1,NULL,16
5499,477,1,2,NULL,30
5500,477,17,4,NULL,56
5501,477,17,9,NULL,180
5502,477,6,1,NULL,10
5503,477,7,9,NULL,180
5504,477,3,2,NULL,22
5505,477,6,10,NULL,90
5506,477,12,10,NULL,180
5507,477,17,5,NULL,90
5508,477,20,10,NULL,140
5509,477,6,9,NULL,144
5510,477,16,7,NULL,126
5511,477,6,9,NULL,162
5512,477,19,9,NULL,90
5513,477,11,6,NULL,96
5514,477,5,8,NULL,80
5515,477,11,6,NULL,120
5516,477,7,2,NULL,32
5517,477,1,9,NULL,162
5518,477,18,5,NULL,30
5519,477,8,6,NULL,66
5520,477,3,1,NULL,7
5521,477,10,3,NULL,15
5522,477,1,6,NULL,102
5523,477,2,2,NULL,34
5524,477,18,10,NULL,130
5525,477,16,9,NULL,45
5526,477,13,8,NULL,88
5527,477,17,6,NULL,96
5528,477,5,4,NULL,64
5529,477,10,8,NULL,80
5530,477,15,6,NULL,42
5531,477,15,9,NULL,180
5532,477,2,5,NULL,95
5533,477,2,8,NULL,112
5534,477,19,5,NULL,60
5535,477,3,2,NULL,26
5536,477,15,8,NULL,88
5537,477,3,10,NULL,170
5538,477,19,1,NULL,17
5539,477,17,7,NULL,105
5540,477,18,9,NULL,135
5541,477,19,3,NULL,15
5542,477,1,7,NULL,119
5543,477,8,10,NULL,150
5544,477,2,7,NULL,91
5545,477,10,2,NULL,38
5546,477,17,10,NULL,120
5547,477,18,3,NULL,51
5548,477,7,3,NULL,27
5549,477,7,7,NULL,84
5550,477,12,4,NULL,60
5551,477,11,3,NULL,30
5552,477,14,8,NULL,88
5553,477,14,2,NULL,34
5554,477,16,9,NULL,153
5555,477,6,9,NULL,153
5556,477,1,2,NULL,18
5557,477,20,5,NULL,100
5558,477,20,9,NULL,72
5559,477,2,5,NULL,75
5560,477,9,2,NULL,30
5561,477,13,9,NULL,162
5562,477,13,10,NULL,120
5563,477,8,3,NULL,39
5564,477,4,10,NULL,90
5565,477,1,8,NULL,64
5566,477,13,4,NULL,48
5567,477,2,6,NULL,96
5568,477,16,6,NULL,96
5569,477,19,2,NULL,32
5570,477,16,7,NULL,140
5571,477,9,1,NULL,16
5572,477,18,3,NULL,33
5573,477,9,6,NULL,36
5574,477,13,3,NULL,39
5575,477,8,7,NULL,35
5576,477,16,7,NULL,112
5577,477,14,3,NULL,15
5578,477,14,5,NULL,80
5579,477,8,8,NULL,80
5580,477,4,6,NULL,42
5581,477,20,1,NULL,18
5582,477,1,4,NULL,40
5583,477,13,7,NULL,126
5584,477,20,8,NULL,88
5585,477,15,5,NULL,35
5586,477,19,4,NULL,48
5587,477,2,4,NULL,40
5588,477,2,10,NULL,180
5589,477,10,6,NULL,72
5590,477,17,1,NULL,15
5591,477,13,10,NULL,160
5592,477,17,9,NULL,108
5593,477,2,2,NULL,20
5594,477,10,2,NULL,38
5595,477,5,8,NULL,96
5596,477,20,4,NULL,72
5597,477,17,4,NULL,32
5598,477,13,7,NULL,112
5599,477,9,2,NULL,34
5600,477,1,3,NULL,30
5601,477,5,6,NULL,72
5602,477,13,3,NULL,39
5603,477,2,4,NULL,20
5604,477,3,1,NULL,7
5605,477,3,9,NULL,135
5606,477,16,6,NULL,102
5607,477,2,6,NULL,42
5608,477,9,7,NULL,56
5609,477,11,3,NULL,42
5610,477,13,3,NULL,39
5611,477,9,6,NULL,30
5612,477,7,7,NULL,126
5613,477,9,10,NULL,70
5614,477,12,9,NULL,117
5615,477,5,1,NULL,19
5616,477,5,7,NULL,98
5617,477,11,5,NULL,95
5618,477,5,4,NULL,24
5619,477,2,10,NULL,190
5620,477,10,10,NULL,110
5621,477,3,5,NULL,75
5622,477,10,2,NULL,16
5623,477,10,3,NULL,51
5624,477,5,9,NULL,180
5625,477,19,4,NULL,32
5626,477,8,5,NULL,80
5627,477,20,3,NULL,30
5628,477,13,5,NULL,30
5629,477,19,1,NULL,15
5630,477,3,1,NULL,19
5631,477,9,5,NULL,85
5632,477,20,8,NULL,40
5633,477,4,6,NULL,102
5634,477,3,7,NULL,84
5635,477,1,4,NULL,24
5636,477,8,3,NULL,42
5637,477,9,1,NULL,19
5638,477,17,3,NULL,51
5639,477,15,7,NULL,77
5640,477,9,10,NULL,70
5641,477,19,4,NULL,68
5642,477,6,3,NULL,24
5643,477,9,9,NULL,180
5644,477,14,8,NULL,152
5645,477,9,8,NULL,72
5646,478,5,10,NULL,90
5647,479,13,5,NULL,95
5648,480,13,9,NULL,90
5649,481,13,4,NULL,52
5650,481,11,4,NULL,68
5651,481,1,6,NULL,72
5652,481,12,9,NULL,81
5653,481,6,2,NULL,14
5654,481,5,7,NULL,105
5655,481,8,3,NULL,42
5656,481,14,10,NULL,110
5657,482,9,3,NULL,51
5658,482,8,10,NULL,70
5659,482,14,2,NULL,12
5660,482,6,10,NULL,130
5661,482,3,4,NULL,60
5662,482,3,1,NULL,19
5663,482,19,7,NULL,84
5664,482,3,6,NULL,30
5665,483,7,3,NULL,51
5666,483,9,10,NULL,70
5667,483,12,2,NULL,20
5668,483,18,2,NULL,16
5669,483,19,3,NULL,57
5670,483,9,8,NULL,120
5671,484,12,10,NULL,90
5672,484,12,4,NULL,56
5673,484,5,1,NULL,12
5674,484,3,3,NULL,21
5675,484,14,8,NULL,96
5676,484,1,10,NULL,150
5677,484,10,5,NULL,25
5678,484,1,4,NULL,40
5679,484,11,2,NULL,28
5680,485,7,8,NULL,120
5681,485,13,1,NULL,5
5682,485,20,3,NULL,36
5683,485,4,3,NULL,60
5684,485,1,8,NULL,120
5685,485,10,3,NULL,51
5686,485,4,3,NULL,45
5687,485,9,3,NULL,57
5688,485,8,4,NULL,72
5689,485,15,7,NULL,91
5690,486,20,10,NULL,150
5691,486,7,6,NULL,108
5692,487,4,8,NULL,160
5693,488,14,1,NULL,7
5694,488,15,2,NULL,22
5695,488,12,9,NULL,171
5696,488,11,5,NULL,90
5697,488,9,6,NULL,96
5698,488,10,3,NULL,36
5699,489,8,10,NULL,190
5700,490,5,3,NULL,18
5701,491,9,1,NULL,11
5702,492,18,5,NULL,95
5703,493,11,7,NULL,112
5704,494,15,1,NULL,18
5705,495,20,6,NULL,30
5706,496,19,6,NULL,84
5707,497,20,6,NULL,42
5708,498,1,10,NULL,100
5709,499,8,7,NULL,105
5710,500,9,7,NULL,126
5711,501,5,8,NULL,160
5712,502,7,9,NULL,99
5713,503,13,10,NULL,190
5714,504,15,6,NULL,78
5715,505,1,8,NULL,128
5716,506,13,8,NULL,96
5717,506,7,3,NULL,48
5718,506,9,7,NULL,91
5719,506,20,1,NULL,16
5720,506,6,6,NULL,78
5721,506,18,8,NULL,112
5722,506,9,2,NULL,20
5723,506,3,8,NULL,136
5724,506,14,6,NULL,120
5725,506,6,9,NULL,162
5726,506,17,2,NULL,10
5727,506,12,10,NULL,90
5728,506,12,9,NULL,72
5729,506,18,1,NULL,18
5730,506,19,5,NULL,45
5731,506,5,2,NULL,32
5732,506,9,5,NULL,65
5733,506,16,9,NULL,45
5734,506,18,3,NULL,21
5735,506,8,10,NULL,130
5736,506,10,1,NULL,15
5737,506,10,8,NULL,160
5738,506,12,3,NULL,33
5739,506,20,2,NULL,38
5740,506,3,10,NULL,140
5741,507,18,1,NULL,8
5742,507,6,2,NULL,40
5743,507,16,2,NULL,36
5744,507,11,4,NULL,52
5745,507,19,10,NULL,170
5746,507,17,9,NULL,153
5747,507,15,5,NULL,40
5748,507,9,6,NULL,54
5749,507,3,10,NULL,70
5750,507,19,7,NULL,98
5751,507,12,4,NULL,24
5752,507,5,9,NULL,99
5753,507,3,2,NULL,18
5754,507,8,4,NULL,68
5755,507,5,9,NULL,81
5756,507,15,3,NULL,57
5757,507,14,1,NULL,6
5758,507,15,8,NULL,64
5759,507,3,5,NULL,80
5760,507,10,3,NULL,15
5761,507,10,3,NULL,30
5762,507,11,6,NULL,36
5763,507,3,5,NULL,65
5764,507,12,5,NULL,35
5765,507,7,2,NULL,26
5766,507,9,10,NULL,100
5767,507,1,3,NULL,21
5768,507,2,6,NULL,108
5769,507,5,10,NULL,200
5770,507,9,2,NULL,20
5771,507,19,1,NULL,7
5772,507,4,9,NULL,126
5773,507,16,7,NULL,42
5774,507,10,2,NULL,16
5775,507,9,8,NULL,88
5776,507,3,9,NULL,171
5777,507,15,5,NULL,80
5778,507,4,4,NULL,80
5779,507,1,6,NULL,60
5780,507,8,9,NULL,117
5781,507,18,2,NULL,30
5782,507,16,8,NULL,72
5783,507,14,5,NULL,95
5784,507,20,4,NULL,80
5785,507,6,4,NULL,48
5786,507,8,5,NULL,85
5787,507,9,9,NULL,144
5788,507,14,4,NULL,68
5789,507,16,10,NULL,90
5790,507,5,7,NULL,77
5791,507,3,7,NULL,133
5792,507,12,8,NULL,152
5793,507,1,2,NULL,12
5794,507,10,7,NULL,35
5795,507,18,6,NULL,72
5796,507,11,10,NULL,180
5797,507,10,4,NULL,72
5798,507,10,5,NULL,95
5799,507,13,10,NULL,100
5800,507,10,6,NULL,30
5801,507,15,3,NULL,57
5802,507,15,5,NULL,30
5803,507,10,5,NULL,75
5804,507,9,8,NULL,96
5805,507,12,6,NULL,114
5806,507,10,5,NULL,55
5807,507,12,3,NULL,48
5808,507,13,7,NULL,140
5809,507,14,7,NULL,84
5810,507,17,6,NULL,54
5811,507,1,4,NULL,20
5812,507,9,7,NULL,112
5813,507,2,8,NULL,40
5814,507,18,2,NULL,28
5815,507,8,8,NULL,40
5816,507,12,2,NULL,30
5817,507,6,8,NULL,72
5818,507,13,6,NULL,36
5819,507,14,7,NULL,133
5820,507,12,2,NULL,10
5821,507,2,6,NULL,108
5822,507,16,7,NULL,133
5823,507,1,5,NULL,95
5824,507,10,1,NULL,17
5825,507,5,9,NULL,99
5826,507,18,3,NULL,30
5827,507,7,3,NULL,60
5828,507,12,6,NULL,36
5829,507,5,7,NULL,63
5830,507,20,10,NULL,120
5831,507,7,9,NULL,162
5832,507,1,9,NULL,54
5833,507,12,6,NULL,120
5834,507,19,3,NULL,39
5835,507,17,2,NULL,16
5836,507,17,10,NULL,80
5837,507,20,6,NULL,48
5838,507,5,7,NULL,35
5839,507,18,6,NULL,102
5840,507,10,1,NULL,15
5841,507,11,10,NULL,150
5842,507,9,8,NULL,128
5843,507,12,9,NULL,72
5844,507,1,3,NULL,21
5845,507,8,8,NULL,120
5846,507,2,6,NULL,48
5847,507,3,9,NULL,81
5848,507,8,6,NULL,108
5849,507,2,8,NULL,112
5850,507,19,3,NULL,57
5851,507,19,7,NULL,112
5852,507,17,4,NULL,72
5853,507,12,9,NULL,63
5854,507,18,6,NULL,90
5855,507,9,9,NULL,72
5856,507,16,10,NULL,130
5857,507,8,9,NULL,162
5858,507,5,8,NULL,64
5859,507,6,4,NULL,72
5860,507,19,1,NULL,17
5861,507,14,3,NULL,57
5862,507,4,2,NULL,24
5863,507,5,1,NULL,6
5864,507,10,6,NULL,120
5865,507,12,2,NULL,10
5866,507,6,6,NULL,90
5867,507,15,2,NULL,14
5868,507,4,2,NULL,18
5869,507,5,4,NULL,48
5870,507,13,4,NULL,20
5871,507,14,10,NULL,150
5872,507,19,9,NULL,144
5873,507,1,10,NULL,190
5874,507,15,6,NULL,48
5875,507,6,10,NULL,110
5876,507,3,10,NULL,140
5877,507,9,9,NULL,162
5878,507,1,7,NULL,49
5879,507,13,8,NULL,128
5880,507,15,9,NULL,99
5881,507,13,4,NULL,52
5882,507,9,4,NULL,48
5883,507,10,8,NULL,64
5884,507,5,7,NULL,133
5885,507,11,2,NULL,18
5886,507,4,10,NULL,200
5887,507,1,10,NULL,80
5888,507,10,6,NULL,102
5889,507,16,6,NULL,48
5890,507,6,6,NULL,114
5891,507,2,3,NULL,21
5892,507,4,10,NULL,110
5893,507,11,9,NULL,162
5894,507,16,8,NULL,128
5895,507,19,8,NULL,136
5896,507,20,6,NULL,84
5897,507,11,4,NULL,48
5898,507,18,7,NULL,105
5899,507,16,10,NULL,180
5900,507,5,7,NULL,126
5901,507,10,8,NULL,160
5902,507,2,5,NULL,95
5903,507,19,7,NULL,70
5904,507,13,10,NULL,90
5905,507,1,8,NULL,64
5906,507,14,1,NULL,5
5907,507,11,8,NULL,48
5908,507,18,3,NULL,39
5909,507,19,8,NULL,128
5910,507,18,4,NULL,28
5911,507,19,5,NULL,35
5912,507,8,6,NULL,108
5913,507,1,5,NULL,90
5914,507,3,2,NULL,30
5915,507,10,4,NULL,72
5916,507,17,5,NULL,45
5917,507,5,2,NULL,10
5918,507,20,2,NULL,38
5919,507,4,6,NULL,84
5920,507,5,8,NULL,152
5921,507,15,6,NULL,42
5922,507,6,3,NULL,45
5923,507,11,10,NULL,160
5924,507,13,3,NULL,48
5925,507,10,8,NULL,128
5926,507,3,3,NULL,60
5927,507,1,5,NULL,100
5928,507,16,8,NULL,88
5929,507,14,2,NULL,38
5930,507,6,3,NULL,21
5931,507,3,5,NULL,35
5932,507,4,2,NULL,14
5933,507,10,9,NULL,72
5934,507,8,3,NULL,60
5935,507,10,7,NULL,98
5936,507,11,6,NULL,66
5937,507,19,5,NULL,45
5938,507,1,5,NULL,35
5939,507,17,7,NULL,49
5940,507,1,4,NULL,20
5941,507,8,5,NULL,35
5942,507,11,1,NULL,6
5943,507,15,6,NULL,60
5944,507,7,6,NULL,96
5945,507,1,9,NULL,99
5946,507,14,8,NULL,136
5947,507,7,2,NULL,32
5948,507,19,6,NULL,108
5949,507,20,5,NULL,80
5950,507,7,1,NULL,7
5951,507,9,8,NULL,160
5952,507,17,3,NULL,30
5953,507,19,3,NULL,30
5954,507,11,2,NULL,34
5955,507,3,8,NULL,56
5956,507,7,10,NULL,190
5957,507,7,5,NULL,75
5958,507,10,10,NULL,130
5959,507,11,8,NULL,112
5960,507,3,2,NULL,28
5961,507,8,4,NULL,80
5962,507,16,1,NULL,7
5963,507,19,3,NULL,39
5964,507,8,2,NULL,30
5965,507,10,3,NULL,42
5966,507,5,4,NULL,28
5967,507,18,6,NULL,30
5968,507,15,6,NULL,108
5969,507,12,10,NULL,80
5970,507,3,3,NULL,45
5971,507,8,7,NULL,119
5972,507,19,1,NULL,11
5973,507,15,4,NULL,28
5974,507,2,8,NULL,152
5975,507,18,10,NULL,50
5976,507,14,10,NULL,190
5977,507,19,6,NULL,102
5978,507,4,10,NULL,190
5979,507,16,2,NULL,22
5980,507,4,8,NULL,136
5981,507,5,3,NULL,21
5982,507,11,1,NULL,12
5983,507,7,5,NULL,45
5984,507,8,6,NULL,90
5985,507,15,5,NULL,100
5986,507,11,2,NULL,36
5987,507,3,4,NULL,56
5988,507,12,9,NULL,135
5989,507,12,1,NULL,6
5990,507,2,8,NULL,152
5991,507,3,2,NULL,30
5992,507,10,4,NULL,48
5993,507,11,8,NULL,80
5994,507,19,7,NULL,42
5995,507,14,3,NULL,51
5996,507,15,9,NULL,72
5997,507,17,5,NULL,75
5998,507,13,3,NULL,54
5999,508,13,3,NULL,45
6000,509,17,8,NULL,104
6001,510,7,8,NULL,104
6002,511,2,5,NULL,25
